lng,lat,,,
-1.632299,54.993168,,,
-1.443023,54.898272,,,
-1.443287,54.890419,,,
-1.586791,54.943858,,,
-1.597532,55.131202,,,
-1.614455,54.989374,,,
-1.617116,54.974133,,,
-1.544671,54.999333,,,
-1.71743,54.95142,,,
-1.538758,54.99018,,,
-1.448191,54.925156,,,
-1.584781,54.937444,,,
-2.343522,54.910689,,,
-1.581044,54.998151,,,
-2.02073,55.746831,,,
-1.597934,54.931683,,,
-1.492908,54.978657,,,
-1.454572,54.964383,,,
-1.400028,54.872348,,,
-1.376462,54.866541,,,
-1.433628,54.893286,,,
-1.609109,54.981431,,,
-1.619166,54.973789,,,
-2.056282,54.970417,,,
-1.524065,55.12639,,,
-1.462158,55.008072,,,
-1.718032,54.961217,,,
-1.389959,54.904469,,,
-1.620315,54.98277,,,
-1.564318,54.954815,,,
-1.608902,54.925554,,,
-1.933688,55.010419,,,
-1.570137,54.907064,,,
-1.601931,54.906112,,,
-1.471833,55.001159,,,
-1.444952,54.913333,,,
-1.596657,54.953237,,,
-1.463703,55.041077,,,
-1.505327,55.039833,,,
-1.646397,54.980692,,,
-1.570829,54.975443,,,
-1.550661,54.969763,,,
-1.380277,54.928684,,,
-1.556526,55.170283,,,
-1.424359,54.81284,,,
-1.369533,54.892242,,,
-1.667078,55.002218,,,
-1.83942,55.040938,,,
-1.675353,55.127489,,,
-1.476796,55.040217,,,
-1.606015,54.920791,,,
-1.583025,54.909544,,,
-2.110341,55.212697,,,
-1.740104,54.960574,,,
-1.703716,54.973386,,,
-1.621959,55.017381,,,
-1.673816,54.992612,,,
-1.417509,54.97415,,,
-1.564043,54.90378,,,
-1.528971,55.069257,,,
-1.508947,55.107217,,,
-1.510135,54.9741,,,
-1.459803,54.889963,,,
-1.576688,54.98578,,,
-1.402299,54.8884,,,
-1.567518,55.017523,,,
-1.61635,54.929864,,,
-1.606082,54.960196,,,
-1.606892,54.981262,,,
-1.658554,55.013805,,,
-1.613376,55.088641,,,
-1.444742,54.865092,,,
-1.436756,54.901532,,,
-1.68929,54.980341,,,
-1.665795,54.981609,,,
-1.44775,55.006291,,,
-1.578772,55.009125,,,
-1.545063,54.999235,,,
-1.44981,55.027131,,,
-1.533205,55.126551,,,
-1.557912,55.175491,,,
-1.623169,54.96504,,,
-2.220658,55.25151,,,
-1.657902,54.993,,,
-1.61573,54.993341,,,
-1.469216,54.967278,,,
-1.62202,54.942597,,,
-1.579509,54.975977,,,
-1.562843,55.021667,,,
-1.567495,55.015268,,,
-1.521753,54.911296,,,
-1.46996,55.015152,,,
-1.697505,54.972427,,,
-1.632583,54.963775,,,
-1.631075,55.310208,,,
-1.529551,55.043793,,,
-1.614937,55.041846,,,
-1.504425,55.030519,,,
-1.457766,54.903496,,,
-1.522505,54.969081,,,
-2.102893,54.969794,,,
-1.841992,54.963768,,,
-1.581045,54.954478,,,
-1.61539,54.976518,,,
-1.624752,54.971128,,,
-1.556456,54.978267,,,
-1.620512,54.968509,,,
-1.601732,55.006892,,,
-1.639769,55.003758,,,
-1.442069,54.862294,,,
-1.412233,54.971725,,,
-1.383873,54.883248,,,
-1.479285,54.976164,,,
-1.453783,54.950046,,,
-1.445182,54.965778,,,
-1.87646,55.644907,,,
-1.523478,54.992449,,,
-1.550446,55.008565,,,
-1.57954,55.001516,,,
-1.48828,54.866973,,,
-1.63627,54.954988,,,
-1.539877,54.901831,,,
-1.685009,54.962295,,,
-1.516156,54.94623,,,
-1.621511,54.966949,,,
-1.570157,55.184503,,,
-1.652047,55.309784,,,
-1.563362,54.973952,,,
-1.582143,54.960053,,,
-1.575071,54.925773,,,
-1.389631,54.904494,,,
-1.576299,54.942591,,,
-1.482159,55.01267,,,
-1.608497,54.970448,,,
-1.747614,54.995717,,,
-1.66733,54.928208,,,
-1.801237,55.139261,,,
-1.658946,54.989615,,,
-1.56487,55.104626,,,
-1.670716,55.048615,,,
-2.176964,55.227993,,,
-1.566926,55.162314,,,
-1.599034,54.949677,,,
-1.42302,54.987458,,,
-1.458788,54.965669,,,
-1.597496,54.955216,,,
-1.773352,54.95497,,,
-1.585931,54.924283,,,
-1.655922,54.975983,,,
-1.38136,54.904902,,,
-1.411653,54.994269,,,
-1.727065,55.353762,,,
-1.711869,54.988916,,,
-1.392116,54.880342,,,
-1.568741,54.950104,,,
-1.541145,54.971318,,,
-1.834103,54.990725,,,
-1.916723,54.91936,,,
-1.650378,54.948685,,,
-1.743943,55.000364,,,
-1.631424,54.970888,,,
-1.589928,54.979229,,,
-1.593457,55.059839,,,
-1.457831,55.027418,,,
-1.597554,55.183626,,,
-1.58492,54.978521,,,
-1.463809,54.97802,,,
-1.575844,54.880403,,,
-1.467563,55.011915,,,
-1.621804,55.017273,,,
-1.57622,55.163605,,,
-1.670863,54.979071,,,
-1.559229,54.984739,,,
-1.71595,55.180985,,,
-1.432661,54.978706,,,
-1.655127,54.952015,,,
-1.687107,55.17058,,,
-1.694557,55.1674,,,
-1.642849,54.984303,,,
-1.689369,54.980216,,,
-1.552332,55.045649,,,
-1.424754,54.902168,,,
-1.3792,54.929748,,,
-1.550243,55.185923,,,
-1.605421,54.971867,,,
-1.604142,54.96373,,,
-2.099307,54.972429,,,
-2.035311,55.752947,,,
-1.551517,55.170382,,,
-1.486475,54.996756,,,
-1.530339,54.991092,,,
-1.630769,54.941878,,,
-1.506733,54.991663,,,
-1.493585,54.998106,,,
-1.388976,54.900393,,,
-1.570994,55.027375,,,
-1.922099,55.471698,,,
-1.459921,54.870589,,,
-1.504698,55.027411,,,
-1.4411,55.012291,,,
-1.687551,54.992981,,,
-1.622749,54.971455,,,
-1.530926,55.110916,,,
-1.502165,55.109373,,,
-1.438718,54.995844,,,
-1.539672,54.90201,,,
-1.583728,54.938195,,,
-1.571016,54.949096,,,
-2.011624,55.765459,,,
-1.460223,54.918038,,,
-1.388269,54.925453,,,
-1.648908,55.022476,,,
-1.627059,54.939594,,,
-1.422917,54.976135,,,
-1.599801,54.936973,,,
-1.443407,54.868151,,,
-1.586225,55.02484,,,
-1.467335,55.049189,,,
-1.490604,55.021216,,,
-1.709514,54.912365,,,
-1.632096,55.042744,,,
-1.532519,55.034872,,,
-1.679667,55.013529,,,
-1.647578,55.079552,,,
-1.493215,55.010128,,,
-1.622005,55.017426,,,
-1.616947,54.972173,,,
-1.659497,55.013232,,,
-1.38186,54.906846,,,
-1.604524,55.001195,,,
-1.595692,54.962256,,,
-1.55544,55.128153,,,
-1.70598,54.999137,,,
-1.574334,55.072417,,,
-1.524015,54.890168,,,
-1.414497,54.877145,,,
-1.693563,55.073754,,,
-2.19235,55.067337,,,
-1.582031,55.013036,,,
-1.59503,55.102555,,,
-1.710384,55.151749,,,
-1.386877,54.932851,,,
-1.387852,54.928219,,,
-1.383368,54.912299,,,
-1.435457,55.025555,,,
-1.601207,54.963613,,,
-1.643356,54.957139,,,
-1.627365,55.076985,,,
-1.523864,54.946557,,,
-1.370851,54.8957,,,
-1.683456,54.975177,,,
-1.447249,54.824116,,,
-1.684617,54.982504,,,
-1.599152,54.948806,,,
-1.494959,54.864934,,,
-1.672014,55.002699,,,
-1.443856,55.045957,,,
-1.704057,55.001307,,,
-1.629366,55.040076,,,
-1.368241,54.886143,,,
-1.460217,54.918452,,,
-1.532645,55.170536,,,
-1.618257,54.974083,,,
-1.548075,55.015044,,,
-1.438724,54.960734,,,
-1.580659,54.940548,,,
-1.699587,55.410586,,,
-1.467756,54.967856,,,
-1.398569,54.860397,,,
-1.530044,54.905289,,,
-1.369086,54.889948,,,
-1.618902,55.181295,,,
-1.615742,55.181726,,,
-1.694687,55.000053,,,
-1.384913,54.975652,,,
-1.445635,55.007728,,,
-1.644101,55.014123,,,
-1.602609,55.00676,,,
-1.412825,54.890374,,,
-1.751218,55.001817,,,
-1.424983,54.879523,,,
-1.618173,54.961493,,,
-1.898919,54.982682,,,
-1.555691,55.125341,,,
-1.580639,54.992003,,,
-2.261982,55.143786,,,
-1.539503,55.043894,,,
-1.426661,54.919421,,,
-1.627055,54.968691,,,
-1.643621,54.973072,,,
-1.453431,54.920767,,,
-1.545599,55.001655,,,
-1.631191,54.963968,,,
-1.578617,54.99258,,,
-1.604801,54.971398,,,
-1.664917,54.959536,,,
-1.642652,55.163036,,,
-1.733911,54.964218,,,
-1.713635,55.006488,,,
-1.664891,55.002041,,,
-1.953508,55.056859,,,
-1.698193,55.111903,,,
-1.657115,54.989987,,,
-1.472485,55.014596,,,
-1.525835,55.102719,,,
-1.455095,55.036572,,,
-1.49678,55.00893,,,
-1.505247,54.952297,,,
-1.498761,55.015525,,,
-1.434079,54.996712,,,
-1.46881,54.966036,,,
-1.435631,54.988596,,,
-1.628128,54.93372,,,
-1.561119,54.948953,,,
-2.155843,54.984906,,,
-1.406429,54.918165,,,
-1.75591,55.029935,,,
-1.439731,54.971424,,,
-1.40579,54.912851,,,
-1.379841,54.90023,,,
-1.612113,54.977801,,,
-1.842682,54.963005,,,
-1.458042,54.839882,,,
-1.566876,55.140864,,,
-1.623261,54.980263,,,
-1.497711,55.017013,,,
-1.695669,54.992237,,,
-1.577257,54.968753,,,
-1.596993,54.985211,,,
-1.62152,55.113756,,,
-1.591451,55.066266,,,
-1.460449,55.036353,,,
-1.545034,54.913281,,,
-1.37821,54.976687,,,
-1.704029,55.238628,,,
-1.574959,55.008905,,,
-1.535601,55.022725,,,
-1.501523,55.008455,,,
-1.512114,54.992575,,,
-1.643542,54.973126,,,
-1.376302,54.905218,,,
-1.448983,54.867107,,,
-1.576029,54.942958,,,
-1.533104,55.171526,,,
-1.381393,54.881358,,,
-1.646717,55.180831,,,
-1.382809,54.91412,,,
-1.470296,55.005079,,,
-1.631366,55.033549,,,
-1.604761,54.989855,,,
-1.440768,55.032796,,,
-1.38268,54.914407,,,
-1.567947,55.09539,,,
-1.472224,55.003506,,,
-1.459342,54.909246,,,
-1.577602,55.065419,,,
-1.706943,55.413272,,,
-1.577657,54.909759,,,
-1.521147,55.127807,,,
-1.47588,54.869185,,,
-1.582656,54.97685,,,
-1.603068,55.151816,,,
-1.65511,54.908377,,,
-1.658994,55.0135,,,
-1.498808,55.009262,,,
-1.606252,54.974817,,,
-1.429864,54.995237,,,
-1.59023,55.009415,,,
-1.579367,55.065829,,,
-1.605728,55.001154,,,
-1.595958,55.096043,,,
-1.521829,55.131108,,,
-1.533187,55.171158,,,
-1.578544,55.098006,,,
-1.55816,55.175834,,,
-1.576837,55.173537,,,
-1.453999,55.022791,,,
-1.689529,54.953329,,,
-1.479595,54.976328,,,
-1.405648,54.908744,,,
-1.678207,54.961379,,,
-1.599396,54.972953,,,
-1.636014,54.981569,,,
-2.074451,54.979897,,,
-1.537466,55.183943,,,
-2.235202,54.946326,,,
-1.598767,54.907548,,,
-1.568258,54.996633,,,
-1.469011,54.966199,,,
-1.452395,54.892455,,,
-1.389712,54.904342,,,
-1.416861,55.000558,,,
-1.374452,54.916909,,,
-1.6786,55.421917,,,
-1.374621,54.883812,,,
-1.764305,55.038902,,,
-1.574482,54.977199,,,
-1.485285,54.846453,,,
-1.667645,55.001689,,,
-1.833978,54.990806,,,
-1.59214,55.039984,,,
-1.600948,54.964601,,,
-1.636311,55.061061,,,
-1.94876,55.011486,,,
-1.633344,54.983043,,,
-1.776441,55.037217,,,
-1.591018,55.04415,,,
-1.456279,54.967527,,,
-1.632184,55.03135,,,
-1.631312,54.940541,,,
-2.124076,55.025937,,,
-1.532631,55.171668,,,
-1.579851,55.16466,,,
-1.615001,54.971439,,,
-1.611937,54.957079,,,
-1.484515,54.994743,,,
-1.45763,54.890358,,,
-1.556032,54.947308,,,
-1.457615,54.890349,,,
-1.39177,54.876431,,,
-1.684195,54.954565,,,
-1.586215,54.93912,,,
-1.503576,54.984003,,,
-1.559001,54.974152,,,
-1.670581,54.984848,,,
-1.515636,55.008989,,,
-1.584688,54.937372,,,
-1.571506,54.976371,,,
-1.531361,55.125987,,,
-1.54741,54.999091,,,
-1.803164,55.579048,,,
-1.792715,55.566236,,,
-1.77652,55.03711,,,
-1.663625,54.985135,,,
-1.664219,55.002004,,,
-1.519753,54.974552,,,
-1.61646,54.995419,,,
-1.429843,54.994554,,,
-1.675894,55.016018,,,
-1.422073,54.9522,,,
-1.606938,54.9749,,,
-1.559579,55.099745,,,
-1.452621,55.022893,,,
-1.633659,54.948474,,,
-1.591204,54.962807,,,
-1.44095,54.980371,,,
-1.561636,54.974611,,,
-1.564709,55.104975,,,
-1.671988,54.925381,,,
-1.489758,55.044729,,,
-1.623605,55.035349,,,
-1.638841,54.988703,,,
-1.622076,54.964956,,,
-2.20151,55.640993,,,
-1.568189,55.097718,,,
-1.559699,54.987418,,,
-1.496331,54.981071,,,
-1.599787,54.936766,,,
-1.649844,54.950795,,,
-1.618665,54.96889,,,
-1.605666,55.001163,,,
-1.434593,55.035769,,,
-1.667581,54.986745,,,
-1.643652,54.973072,,,
-1.702749,54.973195,,,
-1.576217,54.942941,,,
-1.637096,54.967257,,,
-1.683096,54.923568,,,
-1.646343,54.974428,,,
-1.511969,54.945171,,,
-1.418935,54.888256,,,
-1.425982,54.982476,,,
-1.387581,54.91631,,,
-1.532291,55.130987,,,
-1.559339,54.887561,,,
-1.445865,54.891167,,,
-1.457676,54.890448,,,
-1.377923,54.908272,,,
-1.553827,54.951874,,,
-1.600266,55.056824,,,
-1.597724,54.974565,,,
-1.668843,54.954865,,,
-1.399789,54.919921,,,
-1.623284,55.029561,,,
-1.401681,54.957502,,,
-1.374459,54.895323,,,
-1.608726,54.969397,,,
-1.501704,54.905491,,,
-1.524662,54.917283,,,
-1.676183,55.15665,,,
-1.701343,55.162565,,,
-2.036782,55.100139,,,
-1.560056,55.170449,,,
-1.766744,54.996114,,,
-1.559385,55.13594,,,
-1.606341,54.920954,,,
-1.581809,55.088429,,,
-1.66993,55.005263,,,
-2.444455,54.970067,,,
-1.663806,54.965419,,,
-1.681878,54.994889,,,
-2.231822,54.820119,,,
-1.684866,54.982595,,,
-1.531828,55.171907,,,
-1.541211,55.212003,,,
-1.57837,55.18304,,,
-1.706761,54.98849,,,
-1.400562,54.888885,,,
-1.607851,54.954954,,,
-1.738979,54.922029,,,
-1.656345,54.975814,,,
-1.664084,54.997636,,,
-1.619342,54.970024,,,
-1.440379,54.95065,,,
-1.773707,54.925244,,,
-1.475636,54.964871,,,
-1.629229,54.96841,,,
-1.788867,54.962196,,,
-1.512357,54.995676,,,
-1.658623,54.968739,,,
-1.605834,54.987154,,,
-1.621772,54.967372,,,
-1.584299,55.333043,,,
-1.549224,55.079911,,,
-1.480446,55.085864,,,
-1.556433,55.184265,,,
-1.591347,55.131756,,,
-1.822113,55.59428,,,
-1.801181,55.607429,,,
-1.517528,55.023302,,,
-1.596062,55.087273,,,
-1.673792,55.001374,,,
-1.4329,55.039355,,,
-1.594098,55.084687,,,
-1.647642,54.981315,,,
-1.576643,54.985555,,,
-1.90326,54.944988,,,
-1.615892,54.958349,,,
-1.586384,55.085326,,,
-1.437418,54.967001,,,
-1.624784,55.011243,,,
-1.615591,54.965286,,,
-1.512677,55.019572,,,
-1.606099,54.968059,,,
-1.607484,54.95418,,,
-1.437669,54.894185,,,
-1.440392,54.974419,,,
-1.437803,54.958421,,,
-1.699044,55.40522,,,
-1.633599,55.04087,,,
-1.596552,54.962178,,,
-1.546532,54.882751,,,
-1.648477,54.984094,,,
-1.571522,54.97638,,,
-1.598935,54.97846,,,
-1.522776,55.131858,,,
-1.512655,55.129679,,,
-1.577785,54.972044,,,
-1.558947,54.984791,,,
-1.638306,54.989097,,,
-1.525528,55.129972,,,
-1.606465,54.973784,,,
-1.692869,55.160342,,,
-1.387296,54.903216,,,
-1.616253,55.056426,,,
-1.612582,54.972914,,,
-1.411493,54.951799,,,
-1.613399,54.974022,,,
-1.485997,54.974162,,,
-1.619057,54.970374,,,
-1.618616,54.977364,,,
-1.547328,54.974424,,,
-1.620054,55.005468,,,
-1.682304,54.952834,,,
-1.556939,54.97977,,,
-2.006092,55.754875,,,
-1.716922,55.156842,,,
-1.571103,54.883631,,,
-1.722606,55.481715,,,
-1.415296,54.9103,,,
-1.654413,54.978792,,,
-1.66075,55.150022,,,
-1.575073,54.925611,,,
-1.532189,54.922039,,,
-1.835065,55.616061,,,
-1.48641,55.040977,,,
-1.65366,54.968222,,,
-1.446108,54.889344,,,
-1.617255,54.974331,,,
-1.81062,54.91952,,,
-1.611947,54.920396,,,
-1.425923,54.996503,,,
-1.616243,54.959177,,,
-1.577415,54.897133,,,
-2.478278,54.965149,,,
-1.687953,54.983474,,,
-1.439144,55.043761,,,
-1.629292,54.968357,,,
-1.514892,54.946189,,,
-1.623676,54.970963,,,
-1.640843,54.971006,,,
-1.572724,55.138225,,,
-1.502294,55.109059,,,
-1.622052,54.94258,,,
-1.481561,55.000806,,,
-1.385931,54.919115,,,
-1.620305,55.00378,,,
-1.489893,55.010708,,,
-2.259956,54.906808,,,
-1.689578,55.001765,,,
-1.787905,54.961062,,,
-1.436225,54.996416,,,
-1.464059,55.036675,,,
-1.478055,54.962563,,,
-1.414013,54.964248,,,
-1.381769,54.904634,,,
-1.754754,55.050071,,,
-1.574555,54.980579,,,
-1.649817,55.08327,,,
-1.623394,54.966047,,,
-1.612123,54.921601,,,
-1.383299,54.912703,,,
-2.031204,55.320015,,,
-1.530578,55.171435,,,
-1.637948,54.975032,,,
-1.619379,54.971049,,,
-1.577304,54.968762,,,
-1.427199,55.00129,,,
-1.649105,54.958566,,,
-1.540934,54.98991,,,
-1.537392,54.994812,,,
-1.492387,54.981549,,,
-1.543704,54.999185,,,
-1.385344,54.903359,,,
-1.385533,54.904276,,,
-1.39415,54.974342,,,
-1.401895,54.90203,,,
-1.432765,54.995708,,,
-1.955396,54.949062,,,
-1.686721,54.98313,,,
-1.436435,55.024976,,,
-1.724546,55.164129,,,
-1.611212,54.969163,,,
-1.560295,54.995867,,,
-1.654495,55.020209,,,
-1.581266,54.991835,,,
-1.676106,54.96636,,,
-1.509859,54.992871,,,
-1.709608,54.977372,,,
-1.446257,54.864794,,,
-2.239121,54.846471,,,
-1.474524,54.965064,,,
-1.590113,54.971763,,,
-1.610752,54.974715,,,
-1.413883,54.877582,,,
-1.575234,54.926564,,,
-1.712251,55.201922,,,
-1.538817,55.192072,,,
-1.426932,54.984915,,,
-1.630242,54.941392,,,
-1.38704,54.899539,,,
-1.468128,54.969206,,,
-1.599668,54.956599,,,
-1.399017,54.906797,,,
-1.53715,54.949233,,,
-1.642683,55.163036,,,
-1.43868,54.929102,,,
-1.485417,54.8667,,,
-1.565127,54.95515,,,
-1.590558,55.233394,,,
-1.572378,55.138305,,,
-1.695471,55.166935,,,
-1.602998,54.961031,,,
-1.697061,54.981601,,,
-1.814443,55.595617,,,
-1.612883,54.922017,,,
-1.615813,55.002624,,,
-1.558917,55.139928,,,
-1.761669,55.040065,,,
-1.466779,54.996743,,,
-1.51404,55.050418,,,
-1.783409,55.004341,,,
-1.496825,55.009011,,,
-1.688995,54.980116,,,
-1.54399,55.082884,,,
-1.585203,55.057142,,,
-1.534003,54.994565,,,
-1.684342,54.945723,,,
-1.40597,54.969475,,,
-1.677541,54.943099,,,
-1.639304,54.947503,,,
-1.628571,54.968633,,,
-1.575295,54.926744,,,
-1.45763,54.890358,,,
-1.570868,54.907255,,,
-1.503778,54.998076,,,
-1.971276,54.968324,,,
-1.564226,55.104713,,,
-1.491586,55.049967,,,
-1.590602,54.940573,,,
-1.695093,55.00009,,,
-1.567732,54.955348,,,
-1.639366,54.94753,,,
-1.610477,54.970859,,,
-1.613939,54.977978,,,
-1.868756,54.97018,,,
-1.615095,54.971485,,,
-1.529668,55.003095,,,
-1.366161,54.964988,,,
-1.999391,54.993237,,,
-1.400301,54.90222,,,
-1.405035,54.897418,,,
-1.578955,54.954318,,,
-1.445959,54.872934,,,
-1.421429,54.889355,,,
-1.636301,54.955006,,,
-1.685026,54.992084,,,
-1.949844,54.906447,,,
-1.533714,54.99115,,,
-1.647516,54.977765,,,
-1.472433,55.025748,,,
-1.607651,54.980375,,,
-1.645589,55.019186,,,
-1.693792,54.992403,,,
-1.704745,54.973622,,,
-1.693474,54.960259,,,
-1.724468,55.16412,,,
-1.558797,54.974178,,,
-1.950688,54.905064,,,
-1.454661,55.022444,,,
-1.703893,54.97903,,,
-1.531223,55.002436,,,
-1.50641,55.040853,,,
-1.659932,54.976588,,,
-1.639981,54.939839,,,
-1.576176,54.896319,,,
-1.713932,54.964649,,,
-1.3849,54.919235,,,
-1.535571,54.94538,,,
-1.462069,54.909447,,,
-1.593863,54.928344,,,
-1.40811,54.898223,,,
-1.422411,54.885037,,,
-1.408476,54.969011,,,
-1.563932,55.042411,,,
-1.518576,55.07158,,,
-1.62094,55.088988,,,
-1.406508,54.960527,,,
-1.517094,55.123146,,,
-1.668142,54.986935,,,
-1.608028,54.972046,,,
-1.600385,54.961462,,,
-1.621607,55.039773,,,
-1.601858,55.00683,,,
-1.615633,54.982189,,,
-1.552546,54.982818,,,
-2.274957,55.141493,,,
-1.597025,54.985121,,,
-1.616803,54.969234,,,
-1.584621,54.912048,,,
-1.518126,54.973404,,,
-1.636399,54.978802,,,
-1.68161,54.995149,,,
-1.374192,54.941719,,,
-1.712112,54.987721,,,
-1.524808,54.99231,,,
-1.622753,54.932688,,,
-1.403132,54.893248,,,
-1.544801,55.000313,,,
-1.459079,54.905569,,,
-1.38179,54.906351,,,
-1.478694,54.832253,,,
-1.712251,55.201913,,,
-1.559546,54.879995,,,
-1.579147,54.992672,,,
-1.531186,54.915691,,,
-1.605377,54.98593,,,
-1.588363,54.941266,,,
-1.672169,54.960733,,,
-1.451301,54.976356,,,
-1.401331,54.894847,,,
-1.434902,54.80774,,,
-1.646358,54.974437,,,
-1.603651,55.154756,,,
-1.55173,55.128948,,,
-1.99964,55.531377,,,
-1.499062,55.105532,,,
-1.520096,55.12783,,,
-1.667205,54.981218,,,
-1.452678,54.891099,,,
-1.628671,54.995098,,,
-1.570806,55.000982,,,
-1.398965,54.899796,,,
-1.657418,55.020406,,,
-1.760501,54.965513,,,
-1.428052,54.991867,,,
-1.615628,54.995767,,,
-2.256307,54.904308,,,
-2.062904,55.712665,,,
-1.49766,54.997297,,,
-1.817339,55.096369,,,
-1.550774,55.045005,,,
-1.596979,54.98504,,,
-1.61574,54.995543,,,
-1.595552,54.951265,,,
-1.669116,54.978689,,,
-1.49763,55.012187,,,
-1.581771,54.923648,,,
-1.472732,55.013672,,,
-1.467908,55.035506,,,
-1.472956,55.03834,,,
-1.679252,54.945898,,,
-1.598549,54.932601,,,
-2.103116,55.637953,,,
-1.431599,54.979734,,,
-1.457676,54.890439,,,
-1.576434,55.064786,,,
-1.602241,54.964946,,,
-1.669588,55.008758,,,
-1.369444,54.870989,,,
-1.648461,54.984103,,,
-1.626614,55.056638,,,
-1.560295,54.984374,,,
-1.873913,55.059265,,,
-1.541107,54.991169,,,
-1.574681,54.980462,,,
-1.467548,55.011888,,,
-1.668067,55.011225,,,
-2.098348,54.970229,,,
-1.6166,54.969297,,,
-1.57716,54.928916,,,
-1.474938,54.848188,,,
-1.43859,54.905288,,,
-1.537982,54.90257,,,
-1.474591,54.941951,,,
-1.490317,54.872266,,,
-1.586562,54.975345,,,
-1.539657,54.90201,,,
-1.742743,54.994844,,,
-1.459538,54.906263,,,
-1.459158,54.889241,,,
-1.461346,54.908662,,,
-1.604742,54.964721,,,
-1.5362,55.130642,,,
-1.695233,55.171293,,,
-1.550793,55.174702,,,
-1.500246,54.877133,,,
-1.384819,54.902035,,,
-1.406508,54.918139,,,
-1.390442,54.931395,,,
-1.458824,54.909495,,,
-1.430886,54.985994,,,
-1.689641,54.967222,,,
-1.55185,55.196649,,,
-1.613506,54.971012,,,
-1.526527,55.006965,,,
-1.6221,54.974095,,,
-1.46191,55.003165,,,
-1.66023,54.970819,,,
-1.459188,54.889286,,,
-1.427493,54.888305,,,
-1.54725,54.939619,,,
-1.538532,54.908961,,,
-2.245637,54.962786,,,
-1.474908,55.002691,,,
-1.567495,55.026887,,,
-1.414324,54.971816,,,
-1.473264,54.965912,,,
-1.545277,55.024604,,,
-1.434546,54.996858,,,
-2.11385,54.988745,,,
-1.681597,54.975136,,,
-1.587976,54.995919,,,
-1.414384,54.929077,,,
-1.52585,55.102728,,,
-1.442764,55.014069,,,
-1.377252,54.899229,,,
-1.585029,54.978557,,,
-1.640594,54.979605,,,
-1.47143,54.947338,,,
-1.661245,54.995076,,,
-1.604967,54.959222,,,
-1.580295,54.992056,,,
-1.611668,55.056241,,,
-1.449683,55.014729,,,
-1.545607,54.912331,,,
-1.436287,54.996435,,,
-1.611486,54.9731,,,
-1.602798,54.924276,,,
-1.482866,55.013644,,,
-1.524385,55.037303,,,
-1.689595,55.141247,,,
-1.531859,55.171935,,,
-1.822456,54.980815,,,
-1.629511,54.937732,,,
-1.694085,54.970262,,,
-1.780395,54.969172,,,
-1.634477,54.980468,,,
-1.533088,55.171535,,,
-1.487939,54.961535,,,
-1.69371,55.017546,,,
-1.691064,55.072894,,,
-1.454798,55.057302,,,
-1.782547,54.940977,,,
-1.576703,55.009612,,,
-1.690796,55.166555,,,
-1.656289,54.989688,,,
-1.64362,54.973108,,,
-1.532586,55.002162,,,
-1.61964,55.00136,,,
-1.49876,55.009325,,,
-1.459584,54.890007,,,
-1.74892,54.966775,,,
-1.46293,54.970099,,,
-1.618499,54.966688,,,
-1.492782,54.982458,,,
-1.963513,54.967873,,,
-1.61477,54.990714,,,
-1.515887,55.123105,,,
-1.510835,55.1272,,,
-1.538204,54.955365,,,
-1.596666,54.985039,,,
-1.611602,54.920548,,,
-1.45089,55.051147,,,
-1.811623,55.587984,,,
-2.005583,55.544262,,,
-2.122191,55.713024,,,
-1.411844,54.903076,,,
-1.490837,54.915133,,,
-1.781471,55.064688,,,
-1.732614,55.499322,,,
-1.710847,55.263472,,,
-1.787019,55.549361,,,
-1.687105,54.998111,,,
-1.369895,54.948994,,,
-1.616738,54.959646,,,
-1.779,55.27145,,,
-1.567495,55.015268,,,
-1.606065,54.968391,,,
-1.800875,54.943624,,,
-1.522939,55.120823,,,
-1.690956,54.987193,,,
-1.633427,54.955051,,,
-1.449866,55.01508,,,
-1.581112,55.096685,,,
-1.623262,54.968437,,,
-1.579333,54.897139,,,
-1.603003,54.9652,,,
-1.59983,54.937126,,,
-1.88934,55.437267,,,
-2.041178,55.756269,,,
-1.622115,55.024121,,,
-1.590094,55.328974,,,
-1.991812,55.619352,,,
-1.686045,55.169877,,,
-1.814347,55.595634,,,
-1.5587,55.18519,,,
-1.611104,54.970627,,,
-1.650332,54.948622,,,
-1.371225,54.934775,,,
-1.621356,54.973472,,,
-1.486791,54.970697,,,
-1.671349,54.952033,,,
-1.56418,55.10465,,,
-1.448898,54.904229,,,
-1.619714,54.973656,,,
-1.492406,54.867269,,,
-2.356352,54.869216,,,
-1.419019,54.972315,,,
-1.441171,54.980183,,,
-1.442129,54.870391,,,
-1.430296,54.985695,,,
-1.599396,54.95259,,,
-1.438816,55.016845,,,
-1.46849,55.054217,,,
-1.495385,54.905644,,,
-1.657902,54.993009,,,
-1.495367,55.00932,,,
-1.668715,55.108987,,,
-1.697935,54.985962,,,
-2.095502,55.257136,,,
-1.763615,55.055075,,,
-1.521942,55.183335,,,
-2.13054,54.969363,,,
-1.570183,55.098821,,,
-1.383627,54.868761,,,
-1.373299,54.894733,,,
-1.924876,55.048614,,,
-1.505726,55.004887,,,
-1.422841,54.885444,,,
-1.454695,54.929939,,,
-1.596765,54.93149,,,
-1.649595,54.950768,,,
-1.477047,55.040227,,,
-1.423079,54.987692,,,
-1.467297,54.968312,,,
-1.422749,54.980241,,,
-1.503391,54.996511,,,
-1.562369,54.96897,,,
